,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Roof_Style,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Mo_Sold,Sale_Type,Sale_Condition,SalePrice,exterior,basement_type,basement_area,age,remodeled_age,garage_age
315,90,RL,64.0,7018,Reg,Bnk,Inside,Gtl,SawyerW,Feedr,Duplex,SFoyer,5,5,Gable,Stone,275.0,TA,TA,CBlock,Gd,Av,0.0,1086.0,TA,1224,0,0,1224,2.0,0.0,0,2,2,2,TA,6,2,TA,Detchd,Unf,2.0,528.0,TA,120,0,0,0,0,6,WD ,Alloca,153337,Plywood_Plywood,GLQ_Unf,1086.0,30,0,30.0
316,90,RL,64.0,7040,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Duplex,SFoyer,5,5,Gable,BrkFace,216.0,TA,TA,CBlock,Gd,Av,0.0,1094.0,TA,1229,0,0,1229,2.0,0.0,0,2,2,2,Gd,6,2,TA,Detchd,Unf,2.0,672.0,TA,120,0,0,0,0,6,WD ,Alloca,148325,Plywood_Plywood,GLQ_Unf,1094.0,30,0,30.0
317,20,RL,84.0,10933,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,9,5,Hip,Stone,242.0,Ex,TA,PConc,Ex,Gd,534.0,1555.0,Ex,1680,0,0,1680,1.0,0.0,1,1,1,1,Ex,8,1,Gd,Attchd,Fin,3.0,1138.0,TA,185,24,0,0,0,7,New,Partial,323262,VinylSd_VinylSd,GLQ_Unf,1021.0,0,0,0.0
318,20,RL,79.0,10637,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Hip,Stone,336.0,Gd,TA,PConc,Ex,Gd,417.0,1705.0,Ex,1718,0,0,1718,1.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,3.0,826.0,TA,208,44,0,0,0,9,WD ,Normal,297000,VinylSd_VinylSd,GLQ_Unf,1288.0,2,1,2.0
319,20,RL,61.0,10226,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Gable,Stone,270.0,Gd,TA,PConc,Ex,Gd,1622.0,1622.0,Ex,1630,0,0,1630,1.0,0.0,2,0,3,1,Ex,8,1,Gd,Attchd,RFn,3.0,860.0,TA,172,42,0,0,0,1,WD ,Normal,295493,VinylSd_VinylSd,Unf_Unf,0.0,1,0,1.0
320,20,RL,65.0,10816,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,9,5,Gable,Stone,364.0,Ex,TA,PConc,Ex,Gd,616.0,1720.0,Ex,1720,0,0,1720,1.0,0.0,2,0,3,1,Ex,8,1,Gd,Attchd,RFn,3.0,846.0,TA,208,104,0,0,0,11,WD ,Normal,332000,VinylSd_VinylSd,GLQ_Unf,1104.0,1,0,1.0
321,20,RL,71.0,9178,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Gable,None,0.0,Gd,TA,PConc,Gd,Av,1468.0,1468.0,Ex,1468,0,0,1468,0.0,0.0,2,0,3,1,Gd,6,1,Gd,Attchd,RFn,3.0,904.0,TA,192,142,0,0,0,6,WD ,Normal,239900,VinylSd_VinylSd,Unf_Unf,0.0,1,0,1.0
322,20,RL,77.0,11422,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Hip,Stone,352.0,Gd,TA,PConc,Ex,Av,479.0,1838.0,Ex,1838,0,0,1838,1.0,0.0,2,0,3,1,Gd,7,2,Gd,Attchd,RFn,2.0,524.0,TA,154,222,0,0,0,4,WD ,Normal,272500,VinylSd_VinylSd,GLQ_Unf,1359.0,2,1,2.0
323,20,RL,68.0,8814,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,Gable,Stone,180.0,Gd,TA,PConc,Gd,No,270.0,1604.0,Ex,1604,0,0,1604,1.0,0.0,2,1,3,1,Gd,8,1,Gd,Attchd,RFn,2.0,660.0,TA,123,110,0,0,0,3,WD ,Abnorml,220000,VinylSd_VinylSd,GLQ_Unf,1334.0,3,0,3.0
324,20,RL,64.0,6762,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,Av,380.0,1282.0,Ex,1290,0,0,1290,1.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2.0,662.0,TA,168,0,0,0,0,5,WD ,Normal,200000,VinylSd_VinylSd,GLQ_Unf,902.0,2,0,2.0
325,20,RL,78.0,11645,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Gable,Stone,76.0,Gd,TA,PConc,Ex,Gd,1474.0,1498.0,Ex,1498,0,0,1498,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,Fin,3.0,844.0,TA,144,98,0,0,0,3,WD ,Normal,237000,VinylSd_VinylSd,GLQ_Unf,24.0,4,1,4.0
326,60,RL,79.0,11646,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,Gable,None,0.0,Gd,TA,PConc,Gd,Av,704.0,704.0,Ex,704,718,0,1422,0.0,0.0,2,1,3,1,Gd,7,1,Gd,Attchd,Fin,2.0,440.0,TA,36,28,0,0,0,7,WD ,Normal,173000,VinylSd_VinylSd,Unf_Unf,0.0,4,1,4.0
327,60,RL,43.0,10667,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,1Fam,2Story,7,6,Gable,None,0.0,Gd,TA,PConc,Gd,Av,70.0,799.0,Ex,827,834,0,1661,1.0,0.0,2,1,3,1,Gd,6,1,TA,Attchd,RFn,2.0,550.0,TA,158,61,0,0,0,4,ConLw,Normal,212000,VinylSd_VinylSd,GLQ_ALQ,729.0,13,0,13.0
328,60,RL,70.0,8750,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,Gable,BrkFace,120.0,TA,TA,PConc,Gd,No,322.0,928.0,Ex,928,844,0,1772,1.0,0.0,2,1,3,1,TA,7,1,TA,Attchd,RFn,2.0,492.0,TA,150,96,0,0,0,4,WD ,Normal,200000,VinylSd_VinylSd,GLQ_Unf,606.0,11,0,11.0
329,20,RL,75.0,11166,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,Gable,BrkFace,180.0,Gd,TA,PConc,Gd,Mn,1468.0,1492.0,Ex,1492,0,0,1492,0.0,0.0,2,0,3,1,Gd,6,1,TA,Attchd,RFn,2.0,608.0,TA,0,114,0,168,0,7,WD ,Family,201000,VinylSd_VinylSd,GLQ_Unf,24.0,8,0,8.0
330,20,RL,36.0,15523,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,Av,404.0,864.0,Ex,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,1,Fa,Attchd,Unf,1.0,338.0,TA,0,0,0,0,0,8,WD ,Normal,133500,HdBoard_Plywood,BLQ_Unf,460.0,37,0,37.0
331,20,RL,90.0,15750,Reg,Lvl,FR3,Gtl,CollgCr,Feedr,1Fam,1Story,8,5,Gable,BrkFace,260.0,Gd,TA,PConc,Gd,Gd,216.0,1462.0,Ex,1513,0,0,1513,1.0,0.0,2,0,2,1,Gd,5,1,TA,Attchd,Fin,2.0,521.0,TA,135,34,0,0,0,6,WD ,Normal,220000,VinylSd_VinylSd,GLQ_Unf,1246.0,10,1,10.0
332,20,RL,73.0,11883,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,Hip,BrkFace,196.0,Gd,TA,PConc,Gd,Gd,814.0,1504.0,Ex,1504,0,0,1504,1.0,0.0,2,0,3,1,Gd,6,1,TA,Attchd,Fin,2.0,478.0,TA,115,66,0,0,0,6,WD ,Normal,203000,VinylSd_VinylSd,GLQ_Unf,690.0,13,0,13.0
333,20,RL,70.0,8750,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,Gable,BrkFace,209.0,Gd,TA,PConc,Gd,Av,306.0,1417.0,Ex,1417,0,0,1417,1.0,0.0,2,0,3,1,Gd,7,1,TA,Attchd,Unf,2.0,511.0,TA,60,0,0,117,0,8,WD ,Normal,210000,VinylSd_VinylSd,GLQ_Unf,1111.0,12,1,12.0
334,60,RL,70.0,8750,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,Gable,None,0.0,Gd,TA,PConc,Gd,No,880.0,880.0,Ex,909,807,0,1716,0.0,0.0,2,1,2,1,Gd,7,1,TA,Attchd,RFn,2.0,512.0,TA,0,120,0,0,0,7,WD ,Normal,191000,VinylSd_VinylSd,Unf_Unf,0.0,13,0,13.0
335,20,RL,75.0,9750,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,Gable,BrkFace,171.0,Gd,TA,PConc,Gd,No,1630.0,1630.0,Ex,1630,0,0,1630,0.0,0.0,2,0,3,1,Gd,6,1,TA,Attchd,Unf,2.0,451.0,TA,74,234,0,0,0,10,WD ,Normal,213000,VinylSd_VinylSd,Unf_Unf,0.0,9,1,9.0
336,20,RL,85.0,10200,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Gable,BrkFace,180.0,Gd,TA,PConc,Gd,Av,100.0,1578.0,Ex,1602,0,0,1602,1.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,3.0,810.0,TA,0,48,0,195,0,1,WD ,Normal,293200,VinylSd_VinylSd,GLQ_Unf,1478.0,2,0,2.0
337,60,RL,85.0,11069,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,6,5,Gable,None,0.0,Gd,TA,PConc,Gd,No,608.0,608.0,Ex,608,788,0,1396,0.0,0.0,2,1,3,1,Gd,6,1,Gd,BuiltIn,Fin,2.0,440.0,TA,100,36,0,0,0,7,WD ,Normal,170000,VinylSd_VinylSd,Unf_Unf,0.0,2,0,2.0
338,20,RL,67.0,8877,Reg,Lvl,Inside,Mod,Edwards,Norm,1Fam,1Story,4,6,Gable,None,0.0,TA,TA,CBlock,TA,Mn,126.0,816.0,Ex,816,0,0,816,1.0,0.0,1,0,2,1,TA,3,1,Gd,Detchd,Unf,1.0,288.0,Fa,0,0,0,0,0,5,WD ,Normal,100000,MetalSd_MetalSd,ALQ_Unf,690.0,71,20,51.0
339,80,RL,72.0,7200,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,6,Hip,BrkFace,255.0,TA,TA,CBlock,TA,Av,410.0,1041.0,Ex,1125,0,0,1125,1.0,0.0,1,0,3,1,TA,6,1,Fa,Detchd,Unf,1.0,352.0,TA,296,0,0,0,0,10,WD ,Abnorml,125000,MetalSd_MetalSd,ALQ_Unf,631.0,33,0,32.0
340,20,RL,86.0,13286,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,9,5,Hip,Stone,340.0,Ex,TA,PConc,Ex,No,464.0,1698.0,Ex,1698,0,0,1698,1.0,0.0,2,0,3,1,Ex,8,1,Gd,Attchd,Fin,3.0,768.0,TA,327,64,0,0,0,2,WD ,Normal,320000,CemntBd_CmentBd,GLQ_Unf,1234.0,2,1,2.0
341,20,RL,70.0,11767,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,5,Hip,BrkFace,259.0,TA,TA,CBlock,TA,No,604.0,1150.0,Ex,1560,0,0,1560,0.0,0.0,1,0,2,1,TA,7,1,TA,Attchd,Unf,1.0,313.0,TA,0,0,0,0,0,5,WD ,Normal,103500,HdBoard_HdBoard,Rec_Unf,546.0,53,0,53.0
342,50,RL,45.0,8212,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,Gable,None,0.0,TA,TA,CBlock,TA,No,94.0,720.0,Ex,854,444,0,1298,0.0,0.0,1,0,3,1,TA,6,2,Gd,Detchd,Unf,1.0,256.0,TA,84,0,0,0,0,9,WD ,Normal,122000,Wd Sdng_Wd Sdng,Rec_Unf,626.0,68,9,69.0
343,50,RH,70.0,6300,Reg,Lvl,Corner,Gtl,SWISU,Norm,1Fam,1.5Fin,5,4,Gable,BrkFace,88.0,TA,TA,PConc,TA,No,0.0,832.0,TA,832,436,0,1268,0.0,0.0,1,1,3,1,TA,7,2,Gd,Basment,Unf,1.0,250.0,TA,0,0,55,0,0,7,WD ,Abnorml,160000,MetalSd_MetalSd,LwQ_Unf,832.0,71,12,71.0
344,50,RL,60.0,9900,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,778.0,778.0,TA,944,545,0,1489,0.0,0.0,2,0,3,1,TA,7,1,Gd,Detchd,Unf,1.0,240.0,TA,335,0,0,0,0,7,WD ,Normal,139500,VinylSd_VinylSd,Unf_Unf,0.0,69,10,69.0
345,75,RL,102.0,15863,Reg,Lvl,Corner,Gtl,SWISU,Norm,1Fam,2.5Fin,7,3,Gable,None,0.0,TA,TA,BrkTil,TA,No,301.0,824.0,Ex,1687,998,397,3082,1.0,0.0,2,1,5,1,TA,12,2,TA,Basment,Fin,2.0,672.0,TA,136,63,0,0,0,8,WD ,Normal,197000,Wd Sdng_Plywood,GLQ_Unf,523.0,89,50,39.0
346,70,RL,43.0,5707,Reg,Bnk,Inside,Gtl,SWISU,Feedr,1Fam,2Story,6,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,583.0,583.0,Gd,647,595,0,1242,0.0,0.0,1,1,3,1,TA,6,1,Gd,Detchd,Unf,1.0,180.0,Fa,329,96,0,0,0,3,WD ,Normal,105000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,74,15,83.0
347,50,RL,65.0,7804,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,4,3,Gable,None,0.0,TA,TA,BrkTil,TA,No,500.0,1122.0,TA,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,2,TA,Detchd,Unf,2.0,576.0,TA,431,44,0,0,0,12,WD ,Normal,135000,0,BLQ_Unf,622.0,81,22,28.0
348,30,RL,64.0,8574,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,8,Gable,None,0.0,Gd,TA,BrkTil,TA,No,816.0,816.0,Ex,1232,0,0,1232,0.0,0.0,1,0,3,1,Gd,6,1,Gd,Detchd,Unf,2.0,440.0,TA,0,0,180,0,0,10,WD ,Normal,147500,Stucco_Stucco,Unf_Unf,0.0,93,84,93.0
349,50,RL,51.0,6171,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,712.0,976.0,Ex,1160,448,0,1608,0.0,0.0,2,1,3,1,Gd,7,1,Gd,Detchd,Unf,1.0,216.0,Fa,147,16,0,0,0,10,WD ,Normal,137450,WdShing_Wd Shng,BLQ_Unf,264.0,84,65,84.0
350,50,RL,57.0,7558,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,896.0,896.0,Gd,1172,741,0,1913,0.0,0.0,1,1,3,1,TA,9,1,TA,Detchd,Unf,2.0,342.0,Fa,0,0,0,0,0,3,WD ,Normal,177000,0,Unf_Unf,0.0,81,22,80.0
351,50,RL,52.0,6292,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,7,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,861.0,861.0,Gd,877,600,0,1477,0.0,1.0,2,0,3,1,TA,6,1,Gd,Detchd,Unf,1.0,216.0,TA,0,50,0,0,0,8,WD ,Normal,145000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,81,22,81.0
352,70,RL,53.0,7155,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,8,Gambrel,None,0.0,TA,TA,BrkTil,TA,Mn,600.0,600.0,Ex,628,600,0,1228,0.0,0.0,1,0,3,1,TA,6,1,Gd,Detchd,Unf,1.0,215.0,Fa,0,113,0,195,0,5,WD ,Normal,137000,Wd Sdng_Wd Sdng,Unf_Unf,0.0,91,72,91.0
353,70,RL,53.0,10918,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,9,Gambrel,None,0.0,Gd,TA,BrkTil,Gd,No,1276.0,1276.0,Ex,1276,804,0,2080,0.0,0.0,1,1,3,1,Gd,9,2,Gd,Detchd,Unf,1.0,282.0,TA,0,0,0,145,0,6,WD ,Normal,234000,MetalSd_MetalSd,Unf_Unf,0.0,83,78,83.0
354,50,RL,60.0,13680,Reg,HLS,Inside,Mod,Crawfor,Norm,1Fam,1.5Fin,5,6,Gable,None,0.0,TA,TA,CBlock,TA,No,112.0,840.0,Ex,840,727,0,1567,1.0,0.0,1,1,2,1,TA,6,2,TA,Detchd,Unf,2.0,440.0,TA,0,21,150,0,0,2,WD ,Normal,205000,Wd Sdng_Wd Sdng,ALQ_Unf,728.0,69,10,48.0
355,50,RL,130.0,9600,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,7,Gable,None,0.0,Gd,Gd,BrkTil,TA,No,300.0,728.0,Ex,976,332,0,1308,1.0,0.0,1,1,2,1,TA,7,2,TA,Detchd,Unf,1.0,256.0,TA,0,70,0,0,0,6,WD ,Normal,160000,MetalSd_MetalSd,Rec_Unf,428.0,69,10,69.0
356,50,RL,54.0,7681,IR1,Lvl,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,Gable,None,0.0,TA,TA,BrkTil,TA,No,731.0,731.0,Ex,820,523,0,1343,0.0,0.0,1,1,3,1,TA,7,1,Gd,Detchd,Unf,1.0,186.0,Fa,192,0,102,0,0,7,WD ,Normal,154900,Wd Sdng_Wd Sdng,Unf_Unf,0.0,88,29,88.0
357,20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,Crawfor,Feedr,1Fam,1Story,5,6,Gable,None,0.0,TA,Gd,BrkTil,TA,Mn,264.0,1112.0,Ex,1112,0,0,1112,1.0,0.0,1,0,2,1,TA,6,1,Gd,Attchd,Unf,1.0,390.0,TA,0,0,0,0,0,10,WD ,Family,144800,BrkFace_BrkFace,Rec_ALQ,848.0,55,0,55.0
358,70,RL,75.0,12000,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,7,Gable,None,0.0,TA,TA,CBlock,TA,No,429.0,704.0,Ex,860,704,0,1564,0.0,0.0,1,1,3,1,Fa,7,1,Gd,Attchd,Unf,1.0,234.0,TA,0,0,0,0,0,7,WD ,Normal,174500,MetalSd_MetalSd,Rec_Unf,275.0,68,9,68.0
359,20,RL,90.0,13339,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,6,Gable,Stone,132.0,TA,TA,CBlock,TA,No,621.0,1561.0,TA,1561,0,0,1561,1.0,0.0,2,0,3,1,TA,6,1,Gd,Attchd,Fin,2.0,463.0,TA,0,148,0,120,0,5,WD ,Normal,193000,HdBoard_Plywood,LwQ_BLQ,940.0,49,0,49.0
360,50,RL,78.0,15600,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,7,Gable,None,0.0,TA,TA,BrkTil,TA,No,248.0,1067.0,Fa,986,537,0,1523,1.0,0.0,2,0,3,1,Fa,7,1,TA,Attchd,Unf,1.0,295.0,TA,0,0,81,0,0,10,WD ,Normal,158000,0,BLQ_Rec,819.0,60,56,60.0
361,20,RL,80.0,14000,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,8,Gable,None,0.0,TA,Gd,CBlock,TA,No,1092.0,1092.0,Ex,1152,0,0,1152,0.0,1.0,1,0,3,1,Gd,6,1,Gd,Attchd,Unf,1.0,300.0,TA,0,36,0,0,0,8,WD ,Family,158500,HdBoard_HdBoard,Unf_Unf,0.0,59,54,59.0
362,20,RL,100.0,17500,Reg,Bnk,Corner,Mod,Crawfor,PosA,1Fam,1Story,6,5,Gable,Stone,420.0,TA,TA,PConc,TA,Av,91.0,1310.0,Ex,1906,0,0,1906,1.0,0.0,1,1,3,1,TA,6,2,Gd,Basment,Unf,2.0,576.0,TA,0,201,0,0,0,1,WD ,Normal,224000,HdBoard_HdBoard,LwQ_BLQ,1219.0,55,0,55.0
363,160,RM,24.0,1733,Reg,Lvl,Inside,Gtl,Blueste,Norm,Twnhs,2Story,6,6,Gable,None,0.0,TA,TA,CBlock,TA,No,516.0,516.0,TA,516,516,0,1032,0.0,0.0,1,0,2,1,TA,5,1,TA,Detchd,Unf,2.0,452.0,TA,279,0,0,0,0,5,WD ,Normal,115000,MetalSd_MetalSd,Unf_Unf,0.0,29,0,29.0
364,160,RM,24.0,1488,Reg,Lvl,Inside,Gtl,Blueste,Norm,TwnhsE,2Story,6,6,Gable,None,0.0,TA,Gd,CBlock,Gd,Mn,90.0,561.0,TA,561,668,0,1229,1.0,0.0,1,1,2,1,Gd,5,1,TA,Attchd,Fin,2.0,462.0,TA,176,0,0,0,0,10,WD ,Normal,137000,MetalSd_MetalSd,ALQ_Unf,471.0,29,12,29.0
365,160,RM,24.0,1612,Reg,Lvl,Inside,Gtl,Blueste,Norm,Twnhs,2Story,6,6,Gable,None,0.0,TA,TA,CBlock,Gd,No,561.0,561.0,TA,561,668,0,1229,0.0,0.0,1,1,2,1,TA,5,1,TA,Attchd,Fin,2.0,462.0,TA,154,0,0,0,0,7,WD ,Normal,121000,MetalSd_MetalSd,Unf_Unf,0.0,29,0,29.0
366,160,RM,24.0,1300,Reg,Lvl,Inside,Gtl,Blueste,Norm,TwnhsE,2Story,6,6,Gable,None,0.0,TA,TA,CBlock,Gd,No,276.0,561.0,TA,561,668,0,1229,0.0,0.0,1,1,2,1,TA,5,1,TA,Attchd,Fin,2.0,462.0,TA,150,0,0,0,0,5,WD ,Normal,124000,MetalSd_MetalSd,ALQ_Unf,285.0,29,0,29.0
367,120,RM,44.0,3843,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,Hip,Stone,174.0,Ex,TA,PConc,Ex,Gd,120.0,1596.0,Ex,1648,0,0,1648,1.0,1.0,2,0,2,1,Ex,5,1,Gd,Attchd,Fin,2.0,482.0,TA,162,53,0,0,0,6,New,Partial,230000,CemntBd_CmentBd,GLQ_Unf,1476.0,2,1,2.0
368,60,RL,75.0,10125,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,2Story,8,5,Gable,None,0.0,Gd,TA,PConc,Gd,No,412.0,1107.0,Ex,1040,1012,0,2052,0.0,0.0,2,1,3,1,Gd,7,1,TA,BuiltIn,Fin,3.0,642.0,TA,210,91,0,0,0,5,WD ,Normal,251000,CemntBd_CmentBd,ALQ_BLQ,695.0,9,1,9.0
369,50,RL,48.0,12822,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1.5Fin,7,5,Gable,None,0.0,Gd,TA,PConc,Ex,No,83.0,1434.0,Ex,1518,631,0,2149,1.0,0.0,1,1,1,1,Gd,6,1,Ex,Attchd,RFn,2.0,670.0,TA,168,43,0,198,0,8,WD ,Abnorml,239686,VinylSd_VinylSd,GLQ_Unf,1351.0,6,0,6.0
370,20,RL,43.0,12118,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,7,5,Hip,Stone,108.0,Gd,TA,PConc,Ex,Mn,1710.0,1710.0,Ex,1710,0,0,1710,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,Fin,2.0,550.0,TA,100,48,0,180,0,4,WD ,Normal,240000,VinylSd_VinylSd,Unf_Unf,0.0,5,1,5.0
371,60,RL,71.0,12209,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,2Story,6,5,Gable,None,0.0,TA,TA,PConc,Ex,No,114.0,804.0,Ex,804,1157,0,1961,1.0,0.0,2,1,3,1,Gd,7,1,TA,BuiltIn,Fin,2.0,560.0,TA,125,192,0,0,0,6,WD ,Normal,215000,VinylSd_VinylSd,ALQ_Unf,690.0,8,1,8.0
372,85,RL,75.0,9750,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,6,6,Gable,None,0.0,TA,TA,CBlock,TA,Av,135.0,902.0,Ex,926,0,0,926,1.0,0.0,1,0,2,1,TA,5,1,TA,Attchd,Unf,1.0,351.0,TA,319,0,0,0,0,4,WD ,Normal,156450,Plywood_Plywood,ALQ_Unf,767.0,32,0,32.0
373,85,RL,72.0,9360,Reg,Bnk,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,6,7,Gable,None,0.0,TA,TA,CBlock,Gd,Av,0.0,957.0,TA,1287,0,0,1287,1.0,0.0,1,1,2,1,TA,5,2,Fa,Attchd,RFn,2.0,541.0,TA,302,39,0,120,0,11,WD ,Normal,173000,Plywood_Plywood,GLQ_LwQ,957.0,32,0,32.0
374,20,RL,150.0,215245,IR3,Low,Inside,Sev,Timber,Norm,1Fam,1Story,7,5,Hip,None,0.0,TA,TA,CBlock,Gd,Gd,80.0,2136.0,TA,2036,0,0,2036,2.0,0.0,2,0,3,1,TA,8,2,Gd,Attchd,RFn,2.0,513.0,TA,0,0,0,0,0,6,WD ,Normal,375000,BrkFace_BrkFace,ALQ_Rec,2056.0,44,0,44.0
375,20,RL,89.0,12898,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,9,5,Hip,Stone,70.0,Gd,TA,PConc,Ex,Gd,598.0,1620.0,Ex,1620,0,0,1620,1.0,0.0,2,0,2,1,Ex,6,1,Ex,Attchd,Fin,3.0,912.0,TA,228,0,0,0,0,9,WD ,Normal,315500,VinylSd_VinylSd,GLQ_Unf,1022.0,2,1,1.0
376,20,RL,113.0,13438,IR1,HLS,Corner,Gtl,Timber,Norm,1Fam,1Story,9,5,Gable,Stone,246.0,Ex,TA,CBlock,Ex,Gd,432.0,2190.0,Ex,2036,0,0,2036,1.0,0.0,2,0,3,1,Ex,9,1,Ex,Attchd,Fin,3.0,780.0,TA,90,154,0,0,0,7,WD ,Normal,410000,CemntBd_CmentBd,GLQ_Unf,1758.0,1,0,1.0
377,20,RL,130.0,11457,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,1Story,6,5,Gable,None,0.0,TA,TA,CBlock,Gd,Mn,387.0,1392.0,TA,1412,0,0,1412,1.0,0.0,2,0,3,1,Gd,6,1,TA,Attchd,Unf,2.0,576.0,TA,0,0,169,0,0,3,WD ,Normal,175000,HdBoard_HdBoard,GLQ_Unf,1005.0,21,0,21.0
378,80,RL,125.0,14419,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,SLvl,7,5,Hip,BrkFace,310.0,TA,TA,PConc,Gd,Gd,117.0,1645.0,Ex,1479,0,0,1479,2.0,0.0,2,1,3,1,Gd,7,1,Fa,Attchd,Fin,2.0,578.0,TA,224,238,0,0,0,7,WD ,Normal,213500,Plywood_Plywood,GLQ_ALQ,1528.0,22,2,22.0
